IdSolicitante;TipoDemandante;Sexo;Escolaridade;Profissao;UF
1069622;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;SP
1069624;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;MG
1069628;Pessoa Fisica;Masculino;Mestrado/Doutorado;Outra;RS
1069630;Pessoa Fisica;Feminino;Ensino Medio;Servidor publico estadual;PA
1069636;Pessoa Fisica;Masculino;Pos-graduacao;Empresario/empreendedor;SP
1069637;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;DF
1069650;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico federal;DF
1069655;Pessoa Fisica;Masculino;Ensino Fundamental;Outra;MT
1069659;Pessoa Fisica;Feminino;Pos-graduacao;Outra;MG
1069669;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
1069672;Pessoa Fisica;Masculino;Ensino Medio;Outra;SP
1069675;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;SP
1069676;Pessoa Fisica;Masculino;Ensino Superior ;Outra;GO
1069677;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;DF
1069678;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;SP
1069681;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico estadual;BA
1069689;Pessoa Fisica;Feminino;Ensino Medio;Outra;CE
1069696;Pessoa Fisica;Masculino;Ensino Superior ;Professor;MA
1069698;Pessoa Fisica;Feminino;Mestrado/Doutorado;Profis. Liberal/Autonomo;GO
1069711;Pessoa Fisica;Feminino;Ensino Medio;Outra;ES
1069712;Pessoa Fisica;Masculino;Pos-graduacao;Outra;RS
1069718;Pessoa Fisica;Feminino;Ensino Medio;Estudante;CE
1069720;Pessoa Fisica;Masculino;Ensino Medio;Estudante;CE
1069726;Pessoa Fisica;Feminino;Pos-graduacao;Empresario/empreendedor;RS
1069728;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;GO
1069729;Pessoa Fisica;Feminino;Ensino Superior ;Professor;SP
1069736;Pessoa Fisica;Feminino;Ensino Medio;Empregado - setor privado;RJ
1069741;Pessoa Fisica;Feminino;Pos-graduacao;Outra;MA
1069744;Pessoa Fisica;Feminino;Ensino Superior ;Outra;DF
1069745;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;MS
1069748;Pessoa Fisica;Masculino;Ensino Medio;Outra;ES
1069750;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;PR
1069752;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;RJ
1069767;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;RS
1069773;Pessoa Fisica;Feminino;Ensino Medio;Servidor publico estadual;MG
1069774;Pessoa Fisica;Masculino;Pos-graduacao;Estudante;PE
1069777;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;SC
1069789;Pessoa Fisica;Masculino;Pos-graduacao;Professor;AM
1069792;Pessoa Fisica;Feminino;Pos-graduacao;Outra;MG
1069793;Pessoa Fisica;Feminino;Ensino Superior ;Outra;RS
1069795;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;RJ
1069796;Pessoa Fisica;Feminino;Ensino Superior ;Outra;SC
1069797;Pessoa Fisica;Masculino;Ensino Superior ;Outra;PR
1069798;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;RJ
1069799;Pessoa Fisica;Masculino;Ensino Fundamental;Empregado - setor privado;SP
1069801;Pessoa Fisica;Feminino;Mestrado/Doutorado;Professor;AM
1069805;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;PI
1069808;Pessoa Fisica;Feminino;Ensino Fundamental;Outra;PR
1069810;Pessoa Fisica;Feminino;Mestrado/Doutorado;Outra;PB
1069813;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico estadual;SP
1069814;Pessoa Fisica;Masculino;Mestrado/Doutorado;Estudante;MG
1069816;Pessoa Fisica;Feminino;Ensino Medio;Outra;RJ
1069822;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;RJ
1069827;Pessoa Fisica;Feminino;Ensino Medio;Estudante;BA
1069828;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico estadual;MA
1069830;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;MG
1069832;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;PB
1069835;Pessoa Fisica;Feminino;Ensino Medio;Servidor publico municipal;RN
1069845;Pessoa Fisica;Feminino;Mestrado/Doutorado;Jornalista;SP
1069847;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico estadual;SP
1069853;Pessoa Fisica;Feminino;Ensino Fundamental;Outra;SP
1069854;Pessoa Fisica;Feminino;Ensino Medio;Outra;RJ
1069857;Pessoa Fisica;Masculino;Ensino Medio;Empresario/empreendedor;PE
1069858;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;SP
1069859;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;CE
1069866;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;SP
1069868;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;PE
1069869;Pessoa Fisica;Feminino;Pos-graduacao;Pesquisador;MG
1069871;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;PR
1069875;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;MG
1069880;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico estadual;PR
1069883;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;DF
1069885;Pessoa Fisica;Masculino;Ensino Medio;Outra;MG
1069888;Pessoa Fisica;Masculino;Ensino Medio;Outra;PI
1069890;Pessoa Fisica;Masculino;Ensino Medio;Estudante;MG
1069891;Pessoa Fisica;Masculino;Ensino Fundamental;Empregado - setor privado;RS
1069894;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;RJ
1069897;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;SP
1069903;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;DF
1069905;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;DF
1069910;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;GO
1069913;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;PR
1069928;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;AM
1069932;Pessoa Fisica;Masculino;Ensino Superior ;Outra;DF
1069938;Pessoa Fisica;Masculino;Pos-graduacao;Empresario/empreendedor;SP
1069939;Pessoa Fisica;Feminino;Ensino Superior ;Outra;RS
1069940;Pessoa Fisica;Masculino;Ensino Superior ;Outra;DF
1069941;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SC
1069950;Pessoa Fisica;Masculino;Mestrado/Doutorado;Estudante;DF
1069951;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;DF
1069961;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
1069968;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
1069969;Pessoa Fisica;Masculino;Ensino Medio;Estudante;DF
1069970;Pessoa Fisica;Feminino;Ensino Medio;Outra;SP
1069975;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;RS
1069987;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;MG
1069990;Pessoa Fisica;Masculino;Ensino Superior ;Outra;SP
1069993;Pessoa Fisica;Feminino;Pos-graduacao;Estudante;AM
1069994;Pessoa Fisica;Feminino;Ensino Superior ;Professor;AM
1069996;Pessoa Fisica;Feminino;Ensino Medio;Outra;RS
1070000;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico estadual;PR
1070004;Pessoa Fisica;Feminino;Ensino Superior ;Outra;PR
1070005;Pessoa Fisica;Masculino;Ensino Fundamental;Outra;PA
1070006;Pessoa Fisica;Masculino;Pos-graduacao;Outra;RN
1070011;Pessoa Fisica;Feminino;Pos-graduacao;Pesquisador;AM
1070012;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
1070014;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico municipal;RJ
1070019;Pessoa Fisica;Masculino;Mestrado/Doutorado;Empresario/empreendedor;SP
1070023;Pessoa Fisica;Masculino;Ensino Superior ;Outra;RJ
1070025;Pessoa Fisica;Feminino;Ensino Medio;Outra;PR
1070026;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;MG
1070040;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;RJ
1070041;Pessoa Fisica;Masculino;Pos-graduacao;Outra;MA
1070042;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;MT
1070045;Pessoa Fisica;Masculino;Ensino Superior ;Pesquisador;RO
1070046;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;SC
1070053;Pessoa Fisica;Feminino;Mestrado/Doutorado;Profis. Liberal/Autonomo;SP
1070055;Pessoa Fisica;Masculino;Pos-graduacao;Professor;ES
1070057;Pessoa Fisica;Feminino;Pos-graduacao;Outra;PR
1070061;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;SP
1070062;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;DF
1070065;Pessoa Fisica;Feminino;Ensino Medio;Empregado - setor privado;MG
1070067;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SC
1070069;Pessoa Fisica;Feminino;Ensino Medio;Servidor publico federal;AP
1070079;Pessoa Fisica;Feminino;Ensino Medio;Outra;MG
1070086;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;PA
1070091;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;RJ
1070093;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;RJ
1070094;Pessoa Fisica;Masculino;Mestrado/Doutorado;Pesquisador;RS
1070095;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;DF
1070096;Pessoa Fisica;Masculino;Ensino Superior ;Membro de partido politico;SP
1070099;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;DF
1070100;Pessoa Fisica;Masculino;Pos-graduacao;Pesquisador;RJ
1070101;Pessoa Fisica;Masculino;Ensino Superior ;Outra;DF
1070105;Pessoa Fisica;Feminino;Ensino Superior ;Outra;RJ
1070108;Pessoa Fisica;Feminino;Ensino Medio;Outra;SP
1070111;Pessoa Fisica;Masculino;Ensino Superior ;Outra;SP
1070118;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;SP
1070120;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;AP
1070126;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;PR
1070127;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;SC
1070129;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico municipal;MG
1070135;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico estadual;TO
1070147;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;BA
1070156;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;DF
1070160;Pessoa Fisica;Masculino;Mestrado/Doutorado;Empregado - setor privado;MG
1070169;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;SC
1070192;Pessoa Fisica;Feminino;Ensino Medio;Estudante;MG
1070193;Pessoa Fisica;Masculino;Ensino Medio;Estudante;AP
1070200;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;RJ
1070201;Pessoa Fisica;Masculino;Ensino Medio;Estudante;SE
1070237;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;PE
1070239;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;GO
1070241;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;GO
1070245;Pessoa Fisica;Masculino;Ensino Medio;Outra;RS
1070246;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;PR
1070249;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;DF
1070253;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico estadual;SP
1070262;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;MT
1070264;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;SP
1070265;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
1070267;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico estadual;MS
1070268;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico federal;RS
1070270;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;MG
1070271;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
1070273;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;AL
1070276;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;ES
1070277;Pessoa Fisica;Masculino;Mestrado/Doutorado;Outra;DF
1070279;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RS
1070282;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;DF
1070296;Pessoa Fisica;Feminino;Ensino Superior ;Pesquisador;PR
1070299;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;SC
1070308;Pessoa Fisica;Feminino;Pos-graduacao;Professor;MT
1070309;Pessoa Fisica;Feminino;Mestrado/Doutorado;Profis. Liberal/Autonomo;MG
1070313;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;RS
1070326;Pessoa Fisica;Feminino;Ensino Superior ;Empresario/empreendedor;SC
1070327;Pessoa Fisica;Masculino;Ensino Fundamental;Outra;RJ
1070328;Pessoa Fisica;Feminino;Ensino Medio;Estudante;DF
1070329;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;RS
1070332;Pessoa Fisica;Feminino;Ensino Medio;Estudante;MA
1070333;Pessoa Fisica;Feminino;Ensino Superior ;Profis. Liberal/Autonomo;PE
1070334;Pessoa Fisica;Masculino;Mestrado/Doutorado;Estudante;RS
1070336;Pessoa Fisica;Feminino;Ensino Medio;Outra;BA
1070338;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;PI
1070341;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;SP
1070350;Pessoa Fisica;Masculino;Ensino Fundamental;Outra;DF
1070351;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico estadual;SP
1070354;Pessoa Fisica;Feminino;Ensino Medio;Estudante;DF
1070358;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;DF
1070361;Pessoa Fisica;Feminino;Ensino Superior ;Outra;SP
1070362;Pessoa Fisica;Feminino;Ensino Medio;Empregado - setor privado;BA
1070363;Pessoa Fisica;Masculino;Mestrado/Doutorado;Estudante;RS
1070364;Pessoa Fisica;Feminino;Ensino Superior ;Outra;RJ
1070374;Pessoa Fisica;Feminino;Pos-graduacao;Empresario/empreendedor;SP
1070376;Pessoa Fisica;Masculino;Ensino Superior ;Outra;DF
1070378;Pessoa Fisica;Feminino;Ensino Medio;Estudante;DF
1070379;Pessoa Fisica;Masculino;Ensino Superior ;Outra;DF
1070382;Pessoa Fisica;Feminino;Ensino Superior ;Profis. Liberal/Autonomo;RS
1070388;Pessoa Fisica;Feminino;Pos-graduacao;Outra;CE
1070391;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;MG
1070395;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;MA
1070400;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;MG
1070402;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico estadual;MG
1070403;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;ES
1070406;Pessoa Fisica;Feminino;Ensino Superior ;Jornalista;RO
1070409;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;DF
1070413;Pessoa Fisica;Feminino;Mestrado/Doutorado;Estudante;MG
1070415;Pessoa Fisica;Masculino;Mestrado/Doutorado;Profis. Liberal/Autonomo;SP
1070417;Pessoa Fisica;Feminino;Ensino Medio;Outra;RJ
1070423;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;SP
1070425;Pessoa Fisica;Feminino;Ensino Superior ;Jornalista;DF
1070428;Pessoa Fisica;Feminino;Ensino Fundamental;Outra;SP
1070435;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico estadual;SC
1070439;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;MG
1070441;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;BA
1070445;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;SC
1070449;Pessoa Fisica;Feminino;Ensino Medio;Outra;RS
1070455;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;RJ
1070456;Pessoa Fisica;Masculino;Pos-graduacao;Outra;MG
1070457;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;BA
1070459;Pessoa Fisica;Feminino;Ensino Superior ;Profis. Liberal/Autonomo;PR
1070466;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;PR
1070475;Pessoa Fisica;Masculino;Ensino Medio;Outra;SP
1070479;Pessoa Fisica;Feminino;Sem instrução formal;Outra;SP
1070480;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;SP
1070481;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;SP
1070492;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico estadual;MG
1070500;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;PR
1070501;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;RS
1070502;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;DF
1070505;Pessoa Fisica;Feminino;Ensino Medio;Outra;RJ
1070511;Pessoa Fisica;Masculino;Pos-graduacao;Outra;DF
1070512;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;SP
1070514;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;GO
1070517;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;SC
1070518;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;RJ
1070520;Pessoa Fisica;Feminino;Ensino Superior ;Empresario/empreendedor;RS
1070527;Pessoa Fisica;Masculino;Ensino Superior ;Professor;PB
1070529;Pessoa Fisica;Feminino;Pos-graduacao;Pesquisador;DF
1070534;Pessoa Fisica;Masculino;Ensino Superior ;Professor;SP
1070535;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;DF
1070536;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico municipal;PR
1070538;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;PI
1070539;Pessoa Fisica;Masculino;Ensino Medio;Outra;ES
1070542;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;SP
1070545;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;DF
1070552;Pessoa Fisica;Feminino;Ensino Superior ;Outra;RS
1070560;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;PR
1070563;Pessoa Fisica;Feminino;Ensino Medio;Estudante;SP
1070569;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;SP
1070570;Pessoa Fisica;Feminino;Ensino Superior ;Outra;SP
1070571;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;PR
1070572;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;SP
1070575;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;RN
1070579;Pessoa Fisica;Masculino;Mestrado/Doutorado;Estudante;RS
1070588;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;PR
1070592;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;SP
1070594;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;PA
1070605;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
1070606;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
1070607;Pessoa Fisica;Feminino;Ensino Superior ;Profis. Liberal/Autonomo;PA
1070608;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico municipal;PR
1070618;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;MG
1070626;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico municipal;MG
1070628;Pessoa Fisica;Feminino;Ensino Fundamental;Outra;CE
1070631;Pessoa Fisica;Feminino;Ensino Superior ;Empresario/empreendedor;SP
1070632;Pessoa Fisica;Masculino;Ensino Superior ;Outra;RJ
1070634;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;DF
1070635;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico estadual;BA
1070636;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;SP
1070638;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico estadual;SP
1070640;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;ES
1070646;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
1070648;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;MG
1070654;Pessoa Fisica;Feminino;Pos-graduacao;Empresario/empreendedor;SP
1070659;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;SC
1070682;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;PR
1070683;Pessoa Fisica;Feminino;Pos-graduacao;Empregado - setor privado;MG
1070684;Pessoa Fisica;Masculino;Ensino Medio;Outra;BA
1070685;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;SP
1070691;Pessoa Fisica;Masculino;Ensino Medio;Estudante;RJ
1070692;Pessoa Fisica;Feminino;Pos-graduacao;Professor;ES
1070704;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;PR
1070707;Pessoa Fisica;Masculino;Ensino Superior ;Outra;RJ
1070709;Pessoa Fisica;Masculino;Ensino Medio;Estudante;SP
1070718;Pessoa Fisica;Masculino;Ensino Medio;Outra;PE
1070720;Pessoa Fisica;Feminino;Pos-graduacao;Profis. Liberal/Autonomo;BA
1070722;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;MG
1070728;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;SP
1070737;Pessoa Fisica;Feminino;Ensino Medio;Outra;RJ
1070738;Pessoa Fisica;Feminino;Sem instrução formal;Empresario/empreendedor;RJ
1070745;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;MA
1070757;Pessoa Fisica;Masculino;Ensino Medio;Membro de ONG nacional;GO
1070762;Pessoa Fisica;Feminino;Ensino Medio;Empresario/empreendedor;AL
1070764;Pessoa Fisica;Masculino;Ensino Superior ;Outra;PR
1070775;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;RJ
1070787;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
1070796;Pessoa Fisica;Feminino;Ensino Medio;Estudante;MT
1070813;Pessoa Fisica;Feminino;Mestrado/Doutorado;Professor;RR
1070817;Pessoa Fisica;Masculino;Ensino Superior ;Professor;RS
1070823;Pessoa Fisica;Masculino;Pos-graduacao;Membro de ONG nacional;SP
1070827;Pessoa Fisica;Masculino;Pos-graduacao;Estudante;AL
1070828;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;BA
1070830;Pessoa Fisica;Masculino;Ensino Medio;Outra;SP
1070833;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;MT
1070852;Pessoa Fisica;Feminino;Ensino Medio;Empregado - setor privado;RJ
1070858;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;SP
1070869;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;MG
1070870;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;PE
1070874;Pessoa Fisica;Feminino;Pos-graduacao;Profis. Liberal/Autonomo;GO
1070876;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;RJ
1070880;Pessoa Fisica;Feminino;Ensino Medio;Estudante;PA
1070883;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico federal;ES
1070884;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;SP
1070889;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;SP
1070892;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SC
1070893;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;DF
1070898;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;CE
1070901;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;RJ
1070903;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;MG
1070908;Pessoa Fisica;Feminino;Mestrado/Doutorado;Estudante;RS
1070910;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;RS
1070911;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico federal;MG
1070916;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;SP
1070921;Pessoa Fisica;Masculino;Ensino Medio;Outra;PR
1070924;Pessoa Fisica;Feminino;Ensino Superior ;Professor;SP
1070925;Pessoa Fisica;Feminino;Pos-graduacao;Outra;PA
1070926;Pessoa Fisica;Masculino;Ensino Superior ;Outra;MG
1070930;Pessoa Fisica;Feminino;Ensino Medio;Estudante;SP
1070932;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico municipal;MT
1070937;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;SP
1070949;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;RS
1070952;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;RJ
1070956;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;PE
1070958;Pessoa Fisica;Feminino;Ensino Fundamental;Outra;MG
1070967;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;CE
1070968;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;RJ
1070987;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;CE
1070988;Pessoa Fisica;Feminino;Pos-graduacao;Empregado - setor privado;PR
1070990;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;RJ
1071000;Pessoa Fisica;Masculino;Ensino Superior ;Outra;DF
1071001;Pessoa Fisica;Feminino;Mestrado/Doutorado;Profis. Liberal/Autonomo;SP
1071003;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;RO
1071005;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;AL
1071010;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;RJ
1071014;Pessoa Fisica;Masculino;Mestrado/Doutorado;Empresario/empreendedor;PE
1071016;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;DF
1071019;Pessoa Fisica;Masculino;Ensino Fundamental;Outra;RJ
1071021;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;DF
1071024;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;SC
1071037;Pessoa Fisica;Masculino;Mestrado/Doutorado;Empresario/empreendedor;SP
1071038;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RJ
1071050;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;RJ
1071057;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SC
1071060;Pessoa Fisica;Masculino;Ensino Superior ;Outra;RJ
1071062;Pessoa Fisica;Masculino;Ensino Superior ;Outra;PB
1071069;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;SP
