IdSolicitante,TipoDemandante,Sexo,Escolaridade,Profissao,UF
1085257,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,SP
1085264,Pessoa Física,Feminino,Ensino Fundamental,Outra,PB
1085266,Pessoa Física,Feminino,Ensino Superior ,Pesquisador,RJ
1085275,Pessoa Física,Masculino,Mestrado/Doutorado,Professor,RO
1085277,Pessoa Física,Feminino,Pós-graduação,Jornalista,RJ
1085281,Pessoa Física,Masculino,Ensino Superior ,Professor,CE
1085285,Pessoa Física,Masculino,Ensino Fundamental,Empresário/empreendedor,GO
1085287,Pessoa Física,Masculino,Ensino Superior ,Servidor público estadual,SC
1085313,Pessoa Física,Masculino,Pós-graduação,Outra,PA
1085322,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,PB
1085324,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,MG
1085328,Pessoa Física,Masculino,Ensino Superior ,Estudante,SP
1085332,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,PB
1085335,Pessoa Física,Feminino,Mestrado/Doutorado,Pesquisador,BA
1085341,Pessoa Física,Masculino,Ensino Médio,Estudante,SC
1085353,Pessoa Física,Feminino,Ensino Fundamental,Outra,SP
1085358,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,PR
1085367,Pessoa Física,Feminino,Mestrado/Doutorado,Estudante,SC
1085370,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,DF
1085393,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,DF
1085395,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,RS
1085401,Pessoa Física,Feminino,Ensino Médio,Estudante,MG
1085412,Pessoa Física,Feminino,Mestrado/Doutorado,Membro de ONG nacional,RJ
1085413,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,MG
1085434,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,SP
1085436,Pessoa Física,Masculino,Ensino Médio,Estudante,BA
1085443,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,RJ
1085445,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,SP
1085465,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,SP
1085468,Pessoa Física,Masculino,Ensino Médio,Outra,MG
1085471,Pessoa Física,Feminino,Ensino Superior ,Estudante,GO
1085472,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,SP
1085483,Pessoa Física,Feminino,Ensino Superior ,Outra,PA
1085486,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,SP
1085490,Pessoa Física,Feminino,Ensino Superior ,Outra,GO
1085494,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,DF
1085495,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SC
1085503,Pessoa Física,Feminino,Ensino Superior ,Servidor público municipal,BA
1085505,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,DF
1085513,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,RJ
1085520,Pessoa Física,Masculino,Ensino Médio,Outra,RS
1085521,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
1085526,Pessoa Física,Masculino,Ensino Médio,Estudante,DF
1085528,Pessoa Física,Feminino,Pós-graduação,Profis. Liberal/autônomo,SP
1085533,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,AM
1085541,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,ES
1085550,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,CE
1085562,Pessoa Física,Feminino,Ensino Superior ,Profis. Liberal/autônomo,AL
1085563,Pessoa Física,Feminino,Ensino Superior ,Servidor público federal,SP
1085573,Pessoa Física,Masculino,Ensino Superior ,Jornalista,SP
1085575,Pessoa Física,Masculino,Ensino Superior ,Outra,DF
1085577,Pessoa Física,Feminino,Ensino Fundamental,Outra,RS
1085579,Pessoa Física,Feminino,Ensino Médio,Estudante,CE
1085580,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,MG
1085581,Pessoa Física,Feminino,Ensino Médio,Estudante,MG
1085595,Pessoa Física,Masculino,Ensino Superior ,Membro de ONG nacional,SP
1085596,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,DF
1085599,Pessoa Física,Masculino,Ensino Superior ,Outra,SP
1085604,Pessoa Física,Masculino,Pós-graduação,Professor,RJ
1085616,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
1085629,Pessoa Física,Feminino,Pós-graduação,Servidor público municipal,RJ
1085630,Pessoa Física,Feminino,Ensino Superior ,Pesquisador,SP
1085634,Pessoa Física,Masculino,Ensino Médio,Outra,PA
1085640,Pessoa Física,Masculino,Ensino Superior ,Estudante,RJ
1085644,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,PE
1085646,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,SP
1085663,Pessoa Física,Feminino,Ensino Médio,Estudante,MG
1085664,Pessoa Física,Masculino,Ensino Médio,Estudante,PR
1085668,Pessoa Física,Feminino,Ensino Médio,Estudante,PR
1085669,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,DF
1085678,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,RJ
1085680,Pessoa Física,Masculino,Ensino Médio,Empresário/empreendedor,SP
1085684,Pessoa Física,Feminino,Ensino Médio,Servidor público federal,RJ
1085686,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,DF
1085688,Pessoa Física,Feminino,Ensino Superior ,Servidor público municipal,PR
1085708,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,RS
1085721,Pessoa Física,Feminino,Ensino Superior ,Estudante,SP
1085739,Pessoa Física,Feminino,Mestrado/Doutorado,Pesquisador,MG
1085756,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,MG
1085769,Pessoa Física,Feminino,Ensino Superior ,Estudante,SP
1085771,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,DF
1085774,Pessoa Física,Feminino,Pós-graduação,Profis. Liberal/autônomo,GO
1085778,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,SP
1085786,Pessoa Física,Feminino,Pós-graduação,Outra,MG
1085791,Pessoa Física,Feminino,Ensino Superior ,Professor,RJ
1085793,Pessoa Física,Feminino,Ensino Superior ,Profis. Liberal/autônomo,MG
1085796,Pessoa Física,Masculino,Ensino Superior ,Outra,SP
1085802,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,MG
1085809,Pessoa Física,Masculino,Ensino Superior ,Outra,PR
1085815,Pessoa Física,Masculino,Mestrado/Doutorado,Empregado - setor privado,MG
1085828,Pessoa Física,Masculino,Ensino Médio,Outra,BA
1085832,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,DF
1085833,Pessoa Física,Feminino,Ensino Médio,Estudante,SP
1085836,Pessoa Física,Feminino,Ensino Superior ,Servidor público federal,DF
1085837,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
1085842,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,SC
1085846,Pessoa Física,Feminino,Ensino Superior ,Outra,SP
1085848,Pessoa Física,Feminino,Ensino Superior ,Outra,SP
1085849,Pessoa Física,Masculino,Pós-graduação,Empresário/empreendedor,SP
1085855,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,DF
1085856,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,RJ
1085861,Pessoa Física,Feminino,Pós-graduação,Professor,RJ
1085866,Pessoa Física,Masculino,Pós-graduação,Outra,DF
1085869,Pessoa Física,Feminino,Ensino Médio,Servidor público federal,GO
1085870,Pessoa Física,Masculino,Sem instrução formal,Outra,MA
1085873,Pessoa Física,Masculino,Pós-graduação,Servidor público estadual,RJ
1085879,Pessoa Física,Feminino,Pós-graduação,Outra,DF
1085880,Pessoa Física,Masculino,Ensino Médio,Empresário/empreendedor,MT
1085883,Pessoa Física,Masculino,Ensino Médio,Estudante,PR
1085887,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,MG
1085893,Pessoa Física,Masculino,Ensino Fundamental,Profis. Liberal/autônomo,SP
1085902,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,MG
1085910,Pessoa Física,Masculino,Ensino Superior ,Professor,PE
1085920,Pessoa Física,Feminino,Ensino Fundamental,Estudante,SP
1085921,Pessoa Física,Feminino,Mestrado/Doutorado,Estudante,CE
1085925,Pessoa Física,Masculino,Ensino Médio,Outra,MG
1085933,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,SP
1085936,Pessoa Física,Feminino,Ensino Médio,Estudante,AM
1085937,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,SP
1085942,Pessoa Física,Masculino,Pós-graduação,Empresário/empreendedor,MA
1085946,Pessoa Física,Masculino,Mestrado/Doutorado,Jornalista,PA
1085947,Pessoa Física,Feminino,Ensino Médio,Estudante,GO
1085949,Pessoa Física,Feminino,Mestrado/Doutorado,Servidor público estadual,AL
1085953,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
1085959,Pessoa Física,Masculino,Ensino Superior ,Estudante,SP
1085965,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
1085968,Pessoa Física,Masculino,Ensino Superior ,Estudante,RJ
1085973,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,RS
1085974,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,SP
1085977,Pessoa Física,Masculino,Mestrado/Doutorado,Pesquisador,SP
1085979,Pessoa Física,Feminino,Ensino Superior ,Outra,SE
1085980,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,ES
1085981,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,RO
1085986,Pessoa Física,Masculino,Sem instrução formal,Outra,MG
1085991,Pessoa Física,Masculino,Ensino Médio,Empresário/empreendedor,BA
1085993,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
1085996,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,RJ
1085997,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,PR
1086000,Pessoa Física,Feminino,Ensino Superior ,Outra,DF
1086011,Pessoa Física,Feminino,Mestrado/Doutorado,Pesquisador,PE
1086017,Pessoa Física,Masculino,Ensino Médio,Estudante,SC
1086018,Pessoa Física,Feminino,Pós-graduação,Empresário/empreendedor,SP
1086019,Pessoa Física,Masculino,Ensino Superior ,Estudante,SP
1086023,Pessoa Física,Feminino,Ensino Superior ,Outra,RJ
1086027,Pessoa Física,Feminino,Ensino Fundamental,Estudante,RJ
1086028,Pessoa Física,Masculino,Pós-graduação,Profis. Liberal/autônomo,PE
1086031,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,RJ
1086033,Pessoa Física,Feminino,Ensino Médio,Estudante,SP
1086035,Pessoa Física,Masculino,Ensino Médio,Estudante,SP
1086040,Pessoa Física,Feminino,Ensino Médio,Outra,SP
1086047,Pessoa Física,Masculino,Ensino Médio,Servidor público federal,SP
1086054,Pessoa Física,Masculino,Mestrado/Doutorado,Professor,PR
1086055,Pessoa Física,Feminino,Ensino Superior ,Estudante,SC
1086057,Pessoa Física,Feminino,Ensino Superior ,Estudante,PE
1086069,Pessoa Física,Masculino,Ensino Superior ,Outra,MG
1086074,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,ES
1086081,Pessoa Física,Feminino,Ensino Médio,Estudante,DF
1086094,Pessoa Física,Feminino,Ensino Médio,Outra,BA
1086095,Pessoa Física,Masculino,Ensino Médio,Profis. Liberal/autônomo,RJ
1086117,Pessoa Física,Masculino,Pós-graduação,Outra,DF
1086122,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,MS
1086124,Pessoa Física,Masculino,Ensino Médio,Estudante,PE
1086127,Pessoa Física,Feminino,Ensino Superior ,Professor,SC
1086129,Pessoa Física,Masculino,Ensino Superior ,Estudante,RJ
1086139,Pessoa Física,Feminino,Ensino Médio,Outra,RJ
1086143,Pessoa Física,Feminino,Mestrado/Doutorado,Pesquisador,RJ
1086144,Pessoa Física,Feminino,Ensino Fundamental,Outra,MS
1086163,Pessoa Física,Masculino,Ensino Médio,Empresário/empreendedor,SP
1086168,Pessoa Física,Feminino,Ensino Superior ,Estudante,RJ
1086171,Pessoa Física,Masculino,Ensino Médio,Estudante,PR
1086176,Pessoa Física,Masculino,Mestrado/Doutorado,Professor,RJ
1086196,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,AM
1086200,Pessoa Física,Feminino,Ensino Médio,Outra,SP
1086218,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,MG
1086221,Pessoa Física,Feminino,Ensino Médio,Estudante,PE
1086224,Pessoa Física,Feminino,Ensino Superior ,Servidor público municipal,SP
1086225,Pessoa Física,Feminino,Ensino Médio,Estudante,MG
1086226,Pessoa Física,Feminino,Mestrado/Doutorado,Pesquisador,SC
1086237,Pessoa Física,Masculino,Ensino Médio,Estudante,MA
1086254,Pessoa Física,Feminino,Pós-graduação,Servidor público federal,MG
1086259,Pessoa Física,Masculino,Ensino Médio,Outra,SE
1086260,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,SP
1086266,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,MG
1086268,Pessoa Física,Feminino,Ensino Médio,Outra,RJ
1086272,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,DF
1086280,Pessoa Física,Feminino,Mestrado/Doutorado,Servidor público federal,RJ
1086296,Pessoa Física,Masculino,Pós-graduação,Outra,DF
1086298,Pessoa Física,Feminino,Pós-graduação,Servidor público estadual,MG
1086299,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,PR
1086301,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,SP
1086303,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,MG
1086306,Pessoa Física,Feminino,Ensino Médio,Profis. Liberal/autônomo,RJ
1086313,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,DF
1086314,Pessoa Física,Feminino,Ensino Médio,Estudante,SC
1086315,Pessoa Física,Masculino,Pós-graduação,Empresário/empreendedor,GO
1086318,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,SP
1086319,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,MG
1086323,Pessoa Física,Feminino,Mestrado/Doutorado,Professor,SP
1086324,Pessoa Física,Feminino,Pós-graduação,Estudante,MG
1086331,Pessoa Física,Masculino,Ensino Médio,Outra,SP
1086338,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,SP
1086339,Pessoa Física,Feminino,Ensino Superior ,Estudante,SP
1086340,Pessoa Física,Masculino,Ensino Médio,Empresário/empreendedor,SP
1086341,Pessoa Física,Feminino,Ensino Superior ,Estudante,BA
1086343,Pessoa Física,Feminino,Ensino Médio,Outra,MG
1086356,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,MG
1086357,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,MS
1086358,Pessoa Física,Masculino,Ensino Superior ,Estudante,PE
1086362,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,MG
1086366,Pessoa Física,Masculino,Pós-graduação,Professor,MA
1086373,Pessoa Física,Feminino,Mestrado/Doutorado,Servidor público federal,PR
1086378,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,SC
1086379,Pessoa Física,Masculino,Ensino Superior ,Outra,SP
1086389,Pessoa Física,Feminino,Ensino Fundamental,Profis. Liberal/autônomo,GO
1086393,Pessoa Física,Masculino,Mestrado/Doutorado,Professor,SP
1086395,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,CE
1086399,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,PE
1086402,Pessoa Física,Masculino,Ensino Superior ,Outra,DF
1086411,Pessoa Física,Masculino,Ensino Médio,Outra,PR
1086414,Pessoa Física,Masculino,Mestrado/Doutorado,Outra,PR
1086415,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,RJ
1086421,Pessoa Física,Masculino,Ensino Médio,Empresário/empreendedor,CE
1086426,Pessoa Física,Feminino,Pós-graduação,Professor,BA
1086428,Pessoa Física,Feminino,Ensino Superior ,Jornalista,SP
1086430,Pessoa Física,Feminino,Pós-graduação,Servidor público estadual,AC
1086431,Pessoa Física,Feminino,Ensino Médio,Estudante,BA
1086432,Pessoa Física,Masculino,Ensino Médio,Empresário/empreendedor,SP
1086433,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,RJ
1086436,Pessoa Física,Masculino,Ensino Superior ,Outra,DF
1086437,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,SP
1086452,Pessoa Física,Feminino,Ensino Médio,Servidor público estadual,SP
1086456,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,SP
1086462,Pessoa Física,Masculino,Ensino Médio,Estudante,SC
1086465,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,PR
1086470,Pessoa Física,Feminino,Ensino Superior ,Empresário/empreendedor,MG
1086476,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,SP
1086483,Pessoa Física,Masculino,Ensino Superior ,Servidor público estadual,MS
1086490,Pessoa Física,Masculino,Mestrado/Doutorado,Empregado - setor privado,SP
1086498,Pessoa Física,Masculino,Sem instrução formal,Outra,AP
1086502,Pessoa Física,Feminino,Mestrado/Doutorado,Pesquisador,PB
1086510,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,SP
1086511,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
1086513,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,RO
1086514,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,GO
1086522,Pessoa Física,Feminino,Ensino Médio,Outra,SE
1086524,Pessoa Física,Masculino,Ensino Superior ,Estudante,RJ
1086525,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,SP
1086526,Pessoa Física,Masculino,Ensino Superior ,Outra,SP
1086531,Pessoa Física,Feminino,Ensino Médio,Estudante,RS
1086532,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,RS
1086547,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,CE
1086550,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,PR
1086551,Pessoa Física,Masculino,Pós-graduação,Outra,SP
1086552,Pessoa Física,Masculino,Pós-graduação,Empresário/empreendedor,MG
1086559,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,SC
1086561,Pessoa Física,Feminino,Ensino Superior ,Outra,MS
1086563,Pessoa Física,Masculino,Ensino Superior ,Professor,AM
1086572,Pessoa Física,Masculino,Ensino Superior ,Outra,SP
1086573,Pessoa Física,Feminino,Ensino Superior ,Estudante,MT
1086575,Pessoa Física,Feminino,Ensino Médio,Estudante,MT
1086576,Pessoa Física,Feminino,Ensino Superior ,Estudante,SP
1086577,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,SP
1086588,Pessoa Física,Feminino,Ensino Fundamental,Outra,GO
1086593,Pessoa Física,Masculino,Ensino Fundamental,Outra,MG
1086595,Pessoa Física,Masculino,Mestrado/Doutorado,Professor,DF
1086598,Pessoa Física,Masculino,Ensino Médio,Empresário/empreendedor,SP
1086605,Pessoa Física,Feminino,Pós-graduação,Profis. Liberal/autônomo,MT
1086606,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,SC
1086607,Pessoa Física,Feminino,Pós-graduação,Empregado - setor privado,SP
1086620,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,SP
1086622,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,PE
1086624,Pessoa Física,Masculino,Pós-graduação,Empresário/empreendedor,MG
1086633,Pessoa Física,Feminino,Ensino Superior ,Estudante,SP
1086637,Pessoa Física,Masculino,Ensino Médio,Servidor público estadual,RS
1086642,Pessoa Física,Masculino,Ensino Superior ,Estudante,MG
1086645,Pessoa Física,Masculino,Mestrado/Doutorado,Profis. Liberal/autônomo,RS
1086651,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,RJ
1086663,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,DF
1086666,Pessoa Física,Masculino,Ensino Superior ,Outra,SP
1086688,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,SP
1086697,Pessoa Física,Feminino,Ensino Médio,Estudante,PE
1086703,Pessoa Física,Feminino,Ensino Médio,Outra,RJ
1086705,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,BA
1086718,Pessoa Física,Feminino,Pós-graduação,Servidor público estadual,SP
1086722,Pessoa Física,Masculino,Mestrado/Doutorado,Empresário/empreendedor,DF
1086723,Pessoa Física,Feminino,Ensino Médio,Outra,RJ
1086738,Pessoa Física,Feminino,Ensino Superior ,Outra,ES
1086741,Pessoa Física,Feminino,Ensino Médio,Servidor público municipal,RJ
1086748,Pessoa Física,Feminino,Pós-graduação,Servidor público federal,MT
1086753,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SC
1086760,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,BA
1086770,Pessoa Física,Feminino,Ensino Médio,Outra,RJ
1086781,Pessoa Física,Feminino,Ensino Superior ,Estudante,SC
1086784,Pessoa Física,Masculino,Ensino Superior ,Jornalista,SC
1086791,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,MA
1086793,Pessoa Física,Masculino,Ensino Médio,Estudante,PI
1086797,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,SP
1086804,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,PR
1086805,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,PB
1086812,Pessoa Física,Masculino,Ensino Médio,Estudante,BA
1086818,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,RJ
1086830,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,RN
1086863,Pessoa Física,Masculino,Pós-graduação,Servidor público estadual,MG
1086867,Pessoa Física,Feminino,Ensino Médio,Estudante,BA
1086871,Pessoa Física,Feminino,Ensino Médio,Outra,RS
1086890,Pessoa Física,Masculino,Ensino Superior ,Outra,MG
1086902,Pessoa Física,Masculino,Ensino Médio,Profis. Liberal/autônomo,GO
1086903,Pessoa Física,Masculino,Ensino Superior ,Outra,RJ
1086904,Pessoa Física,Masculino,Pós-graduação,Servidor público municipal,AL
1086908,Pessoa Física,Feminino,Mestrado/Doutorado,Servidor público estadual,SP
1086918,Pessoa Física,Masculino,Ensino Superior ,Estudante,SP
1086924,Pessoa Física,Feminino,Pós-graduação,Servidor público estadual,PB
1086926,Pessoa Física,Feminino,Pós-graduação,Jornalista,TO
1086927,Pessoa Física,Feminino,Mestrado/Doutorado,Professor,RJ
1086933,Pessoa Física,Feminino,Ensino Superior ,Servidor público estadual,MS
1086948,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,SP
1086951,Pessoa Física,Masculino,Ensino Superior ,Estudante,SP
1086952,Pessoa Física,Feminino,Pós-graduação,Outra,RS
1086965,Pessoa Física,Feminino,Ensino Médio,Outra,RO
1086967,Pessoa Física,Masculino,Ensino Médio,Empresário/empreendedor,CE
1086968,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,PA
1086973,Pessoa Física,Feminino,Ensino Superior ,Empresário/empreendedor,SP
1086976,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,PB
1086977,Pessoa Física,Masculino,Pós-graduação,Servidor público municipal,SP
1086979,Pessoa Física,Feminino,Ensino Superior ,Estudante,BA
1086983,Pessoa Física,Masculino,Ensino Superior ,Estudante,AP
1086989,Pessoa Física,Feminino,Mestrado/Doutorado,Pesquisador,RS
1086991,Pessoa Física,Feminino,Ensino Superior ,Estudante,MT
1086996,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,MG
1086997,Pessoa Física,Feminino,Ensino Médio,Empresário/empreendedor,SP
1087000,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,DF
1087001,Pessoa Física,Masculino,Pós-graduação,Empresário/empreendedor,SP
1087018,Pessoa Física,Feminino,Ensino Médio,Servidor público municipal,MT
1087022,Pessoa Física,Feminino,Ensino Médio,Estudante,SP
1087028,Pessoa Física,Masculino,Ensino Superior ,Estudante,SP
1087030,Pessoa Física,Masculino,Ensino Superior ,Estudante,RJ
1087033,Pessoa Física,Masculino,Pós-graduação,Profis. Liberal/autônomo,BA
1087037,Pessoa Física,Masculino,Ensino Superior ,Outra,SP
1087039,Pessoa Física,Masculino,Ensino Superior ,Estudante,MG
1087041,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,BA
1087044,Pessoa Física,Feminino,Pós-graduação,Empregado - setor privado,PR
1087046,Pessoa Física,Masculino,Ensino Superior ,Outra,AL
1087048,Pessoa Física,Masculino,Ensino Superior ,Pesquisador,SC
1087050,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público estadual,MG
1087055,Pessoa Física,Masculino,Mestrado/Doutorado,Outra,BA
1087063,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,MS
1087065,Pessoa Física,Feminino,Ensino Médio,Estudante,BA
1087069,Pessoa Física,Masculino,Ensino Superior ,Outra,AM
1087071,Pessoa Física,Masculino,Ensino Médio,Estudante,MA
1087075,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
1087079,Pessoa Física,Masculino,Pós-graduação,Pesquisador,SP
1087080,Pessoa Física,Masculino,Ensino Fundamental,Outra,PA
1087091,Pessoa Física,Feminino,Mestrado/Doutorado,Jornalista,CE
1087095,Pessoa Física,Masculino,Mestrado/Doutorado,Empregado - setor privado,RN
1087101,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,SC
1087115,Pessoa Física,Feminino,Pós-graduação,Outra,RJ
1087127,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,PR
1087131,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,RJ
1087133,Pessoa Física,Masculino,Mestrado/Doutorado,Profis. Liberal/autônomo,SP
1087141,Pessoa Física,Feminino,Ensino Superior ,Pesquisador,PB
1087148,Pessoa Física,Masculino,Mestrado/Doutorado,Outra,RS
1087153,Pessoa Física,Feminino,Ensino Superior ,Estudante,SP
1087163,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,SP
1087168,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,RJ
1087171,Pessoa Física,Masculino,Ensino Superior ,Estudante,RS
1087176,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,DF
1087179,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,MS
1087181,Pessoa Física,Feminino,Ensino Superior ,Profis. Liberal/autônomo,RJ
1087187,Pessoa Física,Masculino,Ensino Médio,Estudante,RN
1087192,Pessoa Física,Feminino,Pós-graduação,Outra,PA
1087194,Pessoa Física,Feminino,Mestrado/Doutorado,Pesquisador,MG
1087200,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,SP
1087202,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,SP
1087209,Pessoa Física,Feminino,Ensino Superior ,Estudante,PB
1087212,Pessoa Física,Masculino,Pós-graduação,Empresário/empreendedor,SP
1087215,Pessoa Física,Feminino,Ensino Superior ,Outra,GO
1087219,Pessoa Física,Feminino,Mestrado/Doutorado,Pesquisador,DF
1087227,Pessoa Física,Feminino,Ensino Superior ,Estudante,SP
1087229,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,PB
1087230,Pessoa Física,Masculino,Ensino Superior ,Outra,ES
1087236,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,PR
